10000	206382
9999	57788
9998	46786
9997	47427
9996	46392
9995	46306
9994	46403
9993	46806
9992	46630
9991	45597
9990	46046
9989	46298
9988	45237
9987	44499
9986	44776
9985	45718
9984	45651
9983	45857
9982	45112
9981	45521
9980	45815
9979	44656
9978	44629
9977	44354
9976	45425
9975	46237
9974	45014
9973	45417
9972	54039
9971	47927
9970	46350
9969	47374
9968	46445
9967	46849
9966	46791
9965	47890
9964	48515
9963	47737
9962	47853
9961	47615
9960	48761
9959	48938
9958	49306
9957	51312
9956	49476
9955	50405
9954	49733
9953	50457
9952	51788
9951	52228
9950	51453
9949	53024
9948	52789
9947	52239
9946	53185
9945	53408
9944	54592
9943	53111
9942	53823
9941	53303
9940	54578
9939	54166
9938	55159
9937	54795
9936	55467
9935	56217
9934	56548
9933	56739
9932	55924
9931	56065
9930	57118
9929	57183
9928	58000
9927	57667
9926	58264
9925	57695
9924	58342
9923	58428
9922	60437
9921	60037
9920	60028
9919	60479
9918	60938
9917	61125
9916	61536
9915	60966
9914	61306
9913	61352
9912	66206
9911	65813
9910	62690
9909	62539
9908	63236
9907	63261
9906	63988
9905	64204
9904	64654
9903	65052
9902	65530
9901	64430
9900	65020
9899	65305
9898	80028
9897	68553
9896	68204
9895	69513
9894	68636
9893	68760
9892	69085
9891	69519
9890	69906
9889	70702
9888	70915
9887	72177
9886	70954
9885	71314
9884	72419
9883	72526
9882	72257
9881	72252
9880	72811
9879	73300
9878	78168
9877	78951
9876	77783
9875	76214
9874	75467
9873	76381
9872	76085
9871	77700
9870	90200
9869	78468
9868	79308
9867	83577
9866	79051
9865	78744
9864	78340
9863	79108
9862	78359
9861	78560
9860	78681
9859	79477
9858	79090
9857	78222
9856	79149
9855	77844
9854	79389
9853	79871
9852	79718
9851	79422
9850	78932
9849	79227
9848	78740
9847	79210
9846	80435
9845	91380
9844	79938
9843	79131
9842	79327
9841	80077
9840	79708
9839	80353
9838	79111
9837	79462
9836	79670
9835	80322
9834	78754
9833	78810
9832	78028
9831	78247
9830	78548
9829	78972
9828	79944
9827	79658
9826	83298
9825	80134
9824	79870
9823	79352
9822	78746
9821	79858
9820	79798
9819	79226
9818	78950
9817	79691
9816	80017
9815	79977
9814	79790
9813	79509
9812	80113
9811	79394
9810	79235
9809	78854
9808	79990
9807	80377
9806	79803
9805	79676
9804	80413
9803	80404
9802	85398
9801	80224
9800	79942
9799	80531
9798	79642
9797	80602
9796	79429
9795	78616
9794	78076
9793	75454
9792	79334
9791	78771
9790	78516
9789	79507
9788	79370
9787	79664
9786	78737
9785	82904
9784	79713
9783	81156
9782	80528
9781	79436
9780	79898
9779	79633
9778	79689
9777	79284
9776	78762
9775	79505
9774	78917
9773	79852
9772	79852
9771	79974
9770	79800
9769	80332
9768	79888
9767	80133
9766	79692
9765	79619
9764	80063
9763	80029
9762	78894
9761	80394
9760	93692
9759	81860
9758	81049
9757	81415
9756	81236
9755	81283
9754	81549
9753	81893
9752	81199
9751	82190
9750	81565
9749	82357
9748	81332
9747	80582
9746	81526
9745	85394
9744	81268
9743	81662
9742	81518
9741	82525
9740	90537
9739	87918
9738	82562
9737	83008
9736	82354
9735	81304
9734	81806
9733	81994
9732	81688
9731	80881
9730	81453
9729	82145
9728	82437
9727	80973
9726	80793
9725	82281
9724	81219
9723	81852
9722	81419
9721	82736
9720	81720
9719	81809
9718	81935
9717	82972
9716	82057
9715	81820
9714	82772
9713	83071
9712	83286
9711	83181
9710	82129
9709	83092
9708	82810
9707	83260
9706	86933
9705	89950
9704	80881
9703	82383
9702	82005
9701	83048
9700	82628
9699	82070
9698	90660
9697	98080
9696	83209
9695	82358
9694	82484
9693	82867
9692	81856
9691	82222
9690	82846
9689	83202
9688	82634
9687	78580
9686	83038
9685	83282
9684	83348
9683	83430
9682	84198
9681	84247
9680	83900
9679	83182
9678	83543
9677	83999
9676	83433
9675	83615
9674	83783
9673	84439
9672	83785
9671	83747
9670	83849
9669	84028
9668	83852
9667	89953
9666	85061
9665	84463
9664	83789
9663	86030
9662	82939
9661	83440
9660	83180
9659	82350
9658	83386
9657	82582
9656	82472
9655	82478
9654	82292
9653	84128
9652	83248
9651	83976
9650	83809
9649	83993
9648	83725
9647	83880
9646	83102
9645	82891
9644	83322
9643	83551
9642	83547
9641	83978
9640	83315
9639	83022
9638	83436
9637	83758
9636	83642
9635	83415
9634	82792
9633	83033
9632	82995
9631	82631
9630	82561
9629	82929
9628	100799
9627	90096
9626	82822
9625	82619
9624	82320
9623	82415
9622	82273
9621	82802
9620	87350
9619	83230
9618	83444
9617	83196
9616	83364
9615	82933
9614	84069
9613	83411
9612	83740
9611	83039
9610	83569
9609	88746
9608	91216
9607	83715
9606	88197
9605	82713
9604	83506
9603	84032
9602	83787
9601	83425
9600	82991
9599	83034
9598	82688
9597	81882
9596	79940
9595	82098
9594	81698
9593	82584
9592	81453
9591	81910
9590	86800
9589	81741
9588	80967
9587	81777
9586	81543
9585	82105
9584	81838
9583	82723
9582	82812
9581	83056
9580	82162
9579	83646
9578	82833
9577	82527
9576	82086
9575	82503
9574	96229
9573	85230
9572	83122
9571	84962
9570	83481
9569	84566
9568	84157
9567	83527
9566	84255
9565	84638
9564	84615
9563	84813
9562	84536
9561	84579
9560	84320
9559	85189
9558	85005
9557	87213
9556	84364
9555	84658
9554	83852
9553	83887
9552	84339
9551	89172
9550	84535
9549	84457
9548	84698
9547	83907
9546	86515
9545	85161
9544	84389
9543	83866
9542	81650
9541	84281
9540	83528
9539	85557
9538	83627
9537	85120
9536	83750
9535	83624
9534	84865
9533	86103
9532	85084
9531	85327
9530	85355
9529	84868
9528	84457
9527	84395
9526	84395
9525	84354
9524	84350
9523	83674
9522	83397
9521	83686
9520	83920
9519	84217
9518	83599
9517	84274
9516	84631
9515	84848
9514	83507
9513	88765
9512	86445
9511	84579
9510	84181
9509	84996
9508	85539
9507	84244
9506	83712
9505	84286
9504	84811
9503	82386
9502	84295
9501	85231
9500	85394
9499	85906
9498	84982
9497	85980
9496	85698
9495	86173
9494	86060
9493	86486
9492	84983
9491	85971
9490	85752
9489	84506
9488	84769
9487	85160
9486	84154
9485	84860
9484	84142
9483	85160
9482	86007
9481	85841
9480	85906
9479	85753
9478	86618
9477	85503
9476	86070
9475	89765
9474	86860
9473	84794
9472	85407
9471	86881
9470	85106
9469	84887
9468	88483
9467	93623
9466	90211
9465	86680
9464	85930
9463	85332
9462	86020
9461	85684
9460	84673
9459	84159
9458	84945
9457	84550
9456	85376
9455	85359
9454	84962
9453	84924
9452	85954
9451	85234
9450	84409
9449	85917
9448	85287
9447	84750
9446	86128
9445	85102
9444	86185
9443	86269
9442	84233
9441	84535
9440	84666
9439	84604
9438	83987
9437	88932
9436	87769
9435	85096
9434	84546
9433	84723
9432	84769
9431	84621
9430	88172
9429	83925
9428	85067
9427	84919
9426	84750
9425	85115
9424	84409
9423	83072
9422	83361
9421	83743
9420	83938
9419	84286
9418	84462
9417	84816
9416	84649
9415	88676
9414	84456
9413	84450
9412	83860
9411	84274
9410	83495
9409	84767
9408	84673
9407	84723
9406	85240
9405	85879
9404	85149
9403	83529
9402	84693
9401	84283
9400	84596
9399	89182
9398	85558
9397	83685
9396	84622
9395	85178
9394	84775
9393	85642
9392	84768
9391	84712
9390	85104
9389	86294
9388	85908
9387	85814
9386	85188
9385	85881
9384	85487
9383	84974
9382	84667
9381	84808
9380	84576
9379	84946
9378	85212
9377	84828
9376	86174
9375	84984
9374	85611
9373	85610
9372	86241
9371	85778
9370	85872
9369	86637
9368	86437
9367	85805
9366	86552
9365	85849
9364	86121
9363	85101
9362	85349
9361	90432
9360	86959
9359	84852
9358	86002
9357	85841
9356	85633
9355	84814
9354	85707
9353	86212
9352	86061
9351	84933
9350	84784
9349	85906
9348	85686
9347	83128
9346	85302
9345	85761
9344	84535
9343	84442
9342	84316
9341	85706
9340	86510
9339	91800
9338	91359
9337	88222
9336	85571
9335	84147
9334	100612
9333	87875
9332	86130
9331	86595
9330	86249
9329	88088
9328	88107
9327	87152
9326	86939
9325	87256
9324	87494
9323	92779
9322	86001
9321	86099
9320	86061
9319	85999
9318	85474
9317	86691
9316	87691
9315	88755
9314	86017
9313	86607
9312	87026
9311	87941
9310	86631
9309	87840
9308	86334
9307	85900
9306	85865
9305	86800
9304	87500
9303	87715
9302	86613
9301	88557
9300	88067
9299	87988
9298	87239
9297	88922
9296	87013
9295	88020
9294	87712
9293	88257
9292	88397
9291	87952
9290	88058
9289	85608
9288	85620
9287	88191
9286	93422
9285	88482
9284	86601
9283	87113
9282	86178
9281	86896
9280	86958
9279	87116
9278	86296
9277	86758
9276	86192
9275	86570
9274	87025
9273	88156
9272	86681
9271	88275
9270	88149
9269	87491
9268	87918
9267	88160
9266	87707
9265	84151
9264	86792
9263	86825
9262	86099
9261	86156
9260	86098
9259	86787
9258	86637
9257	86878
9256	88486
9255	87743
9254	87787
9253	87123
9252	87037
9251	87152
9250	86124
9249	95788
9248	87714
9247	87849
9246	87423
9245	87996
9244	87122
9243	87917
9242	86932
9241	87972
9240	87750
9239	87320
9238	87423
9237	88185
9236	87983
9235	87576
9234	88166
9233	88437
9232	87230
9231	88812
9230	88256
9229	88049
9228	92692
9227	87539
9226	87335
9225	87905
9224	87650
9223	87888
9222	87779
9221	88309
9220	88136
9219	87115
9218	86855
9217	87540
9216	88005
9215	88362
9214	91249
9213	103021
9212	93164
9211	88957
9210	88325
9209	88691
9208	87196
9207	88128
9206	86563
9205	86777
9204	86420
9203	88639
9202	87443
9201	87318
9200	87191
9199	88140
9198	87644
9197	87699
9196	86546
9195	88265
9194	87214
9193	87604
9192	86788
9191	88003
9190	87324
9189	88331
9188	87775
9187	89413
9186	87992
9185	88467
9184	88003
9183	88404
9182	87174
9181	88056
9180	88441
9179	87716
9178	84625
9177	87420
9176	93641
9175	89291
9174	87558
9173	86655
9172	87505
9171	87157
9170	86369
9169	86520
9168	87558
9167	86332
9166	87439
9165	85623
9164	88235
9163	87629
9162	88094
9161	87227
9160	87898
9159	89005
9158	89893
9157	88509
9156	88707
9155	89113
9154	88459
9153	88470
9152	88701
9151	89078
9150	88269
9149	87376
9148	87457
9147	89676
9146	88854
9145	87758
9144	87911
9143	87926
9142	86995
9141	87460
9140	88333
9139	94956
9138	89570
9137	88158
9136	88536
9135	89661
9134	87036
9133	86650
9132	87704
9131	88324
9130	87135
9129	87434
9128	87150
9127	88568
9126	88200
9125	89419
9124	88458
9123	89331
9122	88389
9121	88115
9120	88081
9119	87557
9118	87458
9117	89246
9116	90378
9115	89776
9114	88544
9113	88102
9112	87871
9111	88813
9110	88237
9109	87092
9108	89203
9107	88909
9106	88266
9105	87568
9104	89927
9103	87697
9102	93970
9101	88767
9100	87641
9099	87154
9098	87721
9097	87563
9096	87761
9095	88074
9094	87969
9093	87926
9092	87282
9091	91357
9090	88914
9089	87698
9088	86880
9087	87716
9086	87872
9085	88241
9084	89358
9083	90789
9082	89013
9081	88284
9080	90426
9079	89960
9078	95767
9077	93652
9076	89062
9075	98642
9074	88657
9073	88284
9072	87617
9071	87074
9070	87466
9069	87493
9068	88338
9067	88091
9066	92989
9065	88979
9064	86952
9063	88095
9062	87370
9061	86541
9060	87863
9059	87119
9058	88539
9057	87781
9056	87847
9055	88014
9054	88488
9053	87400
9052	88058
9051	88215
9050	88557
9049	86446
9048	88657
9047	89135
9046	89482
9045	89691
9044	94619
9043	88173
9042	88801
9041	88210
9040	87452
9039	88923
9038	88312
9037	89762
9036	89047
9035	88425
9034	87859
9033	87617
9032	88049
9031	88289
9030	86144
9029	90313
9028	87164
9027	87907
9026	86946
9025	86991
9024	87485
9023	87041
9022	87195
9021	89564
9020	87519
9019	87277
9018	87159
9017	88327
9016	88889
9015	88578
9014	88369
9013	88010
9012	86798
9011	88698
9010	88802
9009	88967
9008	89791
9007	89567
9006	88885
9005	87889
9004	88893
9003	88192
9002	87842
9001	87803
9000	88004
8999	88734
8998	88837
8997	87134
8996	86626
8995	86495
8994	87403
8993	86684
8992	91765
8991	89107
8990	87896
8989	87600
8988	88797
8987	88378
8986	88163
8985	87925
8984	89334
8983	88892
8982	87170
8981	87457
8980	92268
8979	88547
8978	87953
8977	89017
8976	91245
8975	89134
8974	88985
8973	88844
8972	87259
8971	88502
8970	88289
8969	88091
8968	88211
8967	88624
8966	88287
8965	87545
8964	87950
8963	86967
8962	87433
8961	87276
8960	88140
8959	88071
8958	87126
8957	86844
8956	87842
8955	93916
8954	90299
8953	102741
8952	92510
8951	87914
8950	87352
8949	87322
8948	105238
8947	86992
8946	91764
8945	91912
8944	92472
8943	92167
8942	91413
8941	90732
8940	90607
8939	91346
8938	89677
8937	103782
8936	88104
8935	87098
8934	85889
8933	87000
8932	87228
8931	86900
8930	87586
8929	87048
8928	85354
8927	86315
8926	86183
8925	86499
8924	87600
8923	87591
8922	86891
8921	87924
8920	87194
8919	92538
8918	87851
8917	87662
8916	88148
8915	88049
8914	87430
8913	88684
8912	88744
8911	89203
8910	89048
8909	90758
8908	90677
8907	89746
8906	88664
8905	88902
8904	87177
8903	88158
8902	89027
8901	88856
8900	88564
8899	87842
8898	87569
8897	88185
8896	87883
8895	86721
8894	87413
8893	87736
8892	86936
8891	86969
8890	85514
8889	86696
8888	86167
8887	86184
8886	86965
8885	87059
8884	90756
8883	91252
8882	89138
8881	89552
8880	87402
8879	88465
8878	88324
8877	89900
8876	89186
8875	88923
8874	89334
8873	89679
8872	89316
8871	89370
8870	88419
8869	92231
8868	88134
8867	88255
8866	87475
8865	88117
8864	88000
8863	88619
8862	91488
8861	89669
8860	88297
8859	88026
8858	88008
8857	89060
8856	88698
8855	88962
8854	88078
8853	87261
8852	87081
8851	86178
8850	87150
8849	103218
8848	91076
8847	90889
8846	95637
8845	89701
8844	89682
8843	90825
8842	94452
8841	96275
8840	89992
8839	88982
8838	88877
8837	90193
8836	90069
8835	90138
8834	89830
8833	90128
8832	90697
8831	93212
8830	95287
8829	89967
8828	103140
8827	87100
8826	87700
8825	87208
8824	87453
8823	85902
8822	86604
8821	86989
8820	86929
8819	85572
8818	86237
8817	102259
8816	90361
8815	89234
8814	88628
8813	89058
8812	89456
8811	90538
8810	102438
8809	90762
8808	90115
8807	103336
8806	88568
8805	88883
8804	89099
8803	88177
8802	88935
8801	88887
8800	88161
8799	88799
8798	89090
8797	89679
8796	88965
8795	89266
8794	88594
8793	88436
8792	87670
8791	89155
8790	88895
8789	90049
8788	89273
8787	89506
8786	89567
8785	90793
8784	90034
8783	90422
8782	89447
8781	89164
8780	88293
8779	88859
8778	89652
8777	89570
8776	89939
8775	89594
8774	96879
8773	89304
8772	88395
8771	89143
8770	89601
8769	90166
8768	89398
8767	89528
8766	89144
8765	88978
8764	88533
8763	86650
8762	88763
8761	90941
8760	90855
8759	93017
8758	90155
8757	88924
8756	89803
8755	89671
8754	89644
8753	90161
8752	90398
8751	90589
8750	90940
8749	89374
8748	90482
8747	89621
8746	89615
8745	87752
8744	88041
8743	88604
8742	88490
8741	88054
8740	88108
8739	89001
8738	94142
8737	90924
8736	89617
8735	90431
8734	90507
8733	88969
8732	89694
8731	90785
8730	89213
8729	89106
8728	88484
8727	87229
8726	89884
8725	88551
8724	87835
8723	89326
8722	89166
8721	89482
8720	89275
8719	90348
8718	89455
8717	89265
8716	90527
8715	89005
8714	88194
8713	88684
8712	88859
8711	88344
8710	88684
8709	104749
8708	91659
8707	91937
8706	90787
8705	92223
8704	92096
8703	91985
8702	97302
8701	92343
8700	92705
8699	92812
8698	110927
8697	100527
8696	89635
8695	88205
8694	86683
8693	87984
8692	88961
8691	88710
8690	88747
8689	89534
8688	88970
