10000	37525945
9999	38243926
9998	38651759
9997	38633622
9996	38596644
9995	38598163
9994	38558595
9993	38629443
9992	38604876
9991	38554236
9990	38563421
9989	38530469
9988	38606075
9987	38583613
9986	38537907
9985	38514444
9984	38538140
9983	38521492
9982	38520887
9981	38512030
9980	38506862
9979	38525007
9978	38488105
9977	38515981
9976	38502556
9975	38481016
9974	38503140
9973	38455267
9972	38454634
9971	38508433
9970	38449921
9969	38473435
9968	37636240
9967	38160669
9966	38461358
9965	38442031
9964	38460553
9963	38316987
9962	38795552
9961	38536627
9960	38495238
9959	38792912
9958	38540086
9957	38483196
9956	38452833
9955	38439455
9954	38440820
9953	38412009
9952	38173471
9951	37566255
9950	37745099
9949	37477038
9948	37532458
9947	37483824
9946	37807346
9945	38417430
9944	37488622
9943	37623782
9942	37793780
9941	37947101
9940	38066705
9939	37935299
9938	37419864
9937	37499219
9936	38068311
9935	38389371
9934	38256684
9933	37554402
9932	37635058
9931	37414013
9930	37397728
9929	37411225
9928	37402040
9927	37454759
9926	37376548
9925	37378122
9924	37426833
9923	37353574
9922	37363099
9921	37354647
9920	37343796
9919	37354738
9918	37331920
9917	37340509
9916	37360894
9915	37335713
9914	37375580
9913	37537646
9912	37317026
9911	37340091
9910	37302959
9909	38189169
9908	38239486
9907	37369378
9906	37543863
9905	37476204
9904	37307877
9903	37292740
9902	37279856
9901	37270230
9900	37301573
9899	37263581
9898	37354442
9897	37438823
9896	37283837
9895	37317410
9894	37296021
9893	37276156
9892	37259816
9891	37246580
9890	37227033
9889	38199181
9888	38296718
9887	38231411
9886	38088641
9885	37222732
9884	37257318
9883	37480468
9882	37978884
9881	37307195
9880	37234020
9879	37230799
9878	37210259
9877	37206638
9876	37222653
9875	37185500
9874	37183729
9873	37238733
9872	37177580
9871	37198077
9870	37178502
9869	37149656
9868	37170337
9867	38099909
9866	37909659
9865	37265708
9864	37148612
9863	37451664
9862	37120932
9861	37192223
9860	37232669
9859	37281707
9858	37137195
9857	37369362
9856	37646489
9855	37696461
9854	37179255
9853	37116370
9852	37123045
9851	37106884
9850	37151346
9849	37090802
9848	37108445
9847	37096868
9846	37114698
9845	37097307
9844	37086147
9843	37063250
9842	37087135
9841	37083184
9840	37058793
9839	37066769
9838	37465937
9837	37038837
9836	37100105
9835	37029033
9834	37108447
9833	37134630
9832	36998037
9831	37009023
9830	37015181
9829	37841195
9828	38049476
9827	37980309
9826	38265306
9825	38092169
9824	37874149
9823	37060262
9822	37067506
9821	37030740
9820	37066554
9819	37008592
9818	36985716
9817	37043307
9816	37485797
9815	37096221
9814	37758129
9813	36980974
9812	37309047
9811	37278741
9810	37186331
9809	37098099
9808	36956002
9807	37018208
9806	37640899
9805	37893121
9804	37701350
9803	36948027
9802	37733751
9801	37891918
9800	37864360
9799	37866390
9798	37540912
9797	36893290
9796	36978416
9795	36907764
9794	36884200
9793	36952662
9792	36884715
9791	36898346
9790	36916847
9789	36896978
9788	36861763
9787	37035334
9786	36861725
9785	36889140
9784	36867343
9783	36856714
9782	37326208
9781	36846796
9780	36903935
9779	36883045
9778	36836668
9777	36842612
9776	36819341
9775	37703343
9774	37192702
9773	36844105
9772	36820340
9771	36822344
9770	36808864
9769	36788219
9768	36841722
9767	36794781
9766	36971856
9765	36775294
9764	36825656
9763	37094269
9762	36784085
9761	36778797
9760	36836002
9759	36786729
9758	36833258
9757	37026427
9756	36756544
9755	36788660
9754	36765142
9753	36799591
9752	36790144
9751	36751928
9750	36729492
9749	36747203
9748	37411853
9747	37315226
9746	37240617
9745	36725317
9744	36718154
9743	36887199
9742	36689538
9741	36718125
9740	36720571
9739	36774171
9738	36686030
9737	36664117
9736	37268586
9735	37651202
9734	37409957
9733	37267505
9732	36646258
9731	36670303
9730	36653319
9729	36636633
9728	36921723
9727	36635723
9726	36737664
9725	36209404
9724	36663626
9723	36651650
9722	36666491
9721	37213836
9720	37568209
9719	37217462
9718	36633346
9717	36710664
9716	36605702
9715	36585703
9714	36598617
9713	36653171
9712	36593136
9711	36601826
9710	36556908
9709	36794037
9708	36675089
9707	36738998
9706	36983671
9705	36767107
9704	36550466
9703	36564283
9702	36983634
9701	36876393
9700	37329899
9699	37306831
9698	36657976
9697	36647477
9696	36640626
9695	36874003
9694	37370176
9693	37613208
9692	37523850
9691	37507740
9690	37905080
9689	37526119
9688	36982389
9687	37229357
9686	36999404
9685	36111281
9684	36512900
9683	36539301
9682	36548355
9681	36596357
9680	36525228
9679	36858314
9678	36489464
9677	36693229
9676	36647601
9675	36526109
9674	36504799
9673	36518563
9672	36485210
9671	36003003
9670	36460718
9669	36427479
9668	36691605
9667	36682773
9666	37304465
9665	36787494
9664	36403093
9663	36571473
9662	36512292
9661	36371335
9660	36379769
9659	36342584
9658	36411435
9657	36887962
9656	36339485
9655	36586708
9654	36952255
9653	36365139
9652	36436569
9651	36643085
9650	36229875
9649	36250277
9648	36243410
9647	36213164
9646	36234260
9645	36504114
9644	35937161
9643	36065384
9642	36214801
9641	36316944
9640	36313768
9639	36949194
9638	37100356
9637	36735287
9636	36149621
9635	36395259
9634	36140414
9633	36144399
9632	36146271
9631	36139810
9630	36236901
9629	36415653
9628	36106070
9627	36280551
9626	36119303
9625	36271282
9624	36131206
9623	36132073
9622	36115348
9621	36848675
9620	36333013
9619	36257235
9618	36835553
9617	36186431
9616	36113449
9615	36073123
9614	36088333
9613	36559191
9612	37095014
9611	36726125
9610	36862894
9609	36425898
9608	36026247
9607	36036019
9606	36016952
9605	36016898
9604	35986644
9603	36003427
9602	36072874
9601	36049540
9600	35971007
9599	36011807
9598	35990347
9597	36160211
9596	36033367
9595	35969089
9594	36043888
9593	35956112
9592	35995058
9591	36413615
9590	35947447
9589	35773422
9588	35648442
9587	35943810
9586	35934344
9585	36175082
9584	36725960
9583	36926265
9582	37001807
9581	36068058
9580	36164928
9579	35919759
9578	35911437
9577	35908180
9576	35936598
9575	35893025
9574	35891361
9573	35900716
9572	35906074
9571	35881931
9570	36324001
9569	35885707
9568	35999214
9567	36156302
9566	35893217
9565	35847139
9564	35839656
9563	36329525
9562	35827677
9561	35878393
9560	35870558
9559	35833148
9558	35936775
9557	35809592
9556	36962926
9555	36794466
9554	36757602
9553	37035984
9552	36347547
9551	36866928
9550	36752977
9549	36744663
9548	36179647
9547	35868524
9546	35820658
9545	35917052
9544	35917319
9543	35899071
9542	36022432
9541	35794172
9540	35872454
9539	36087208
9538	36704630
9537	35837960
9536	35749531
9535	35738261
9534	35882782
9533	35416769
9532	35726834
9531	35732987
9530	36204025
9529	36755387
9528	36645910
9527	36339555
9526	36634596
9525	36684366
9524	36621878
9523	36609610
9522	36091520
9521	35697068
9520	35686155
9519	35724549
9518	35681471
9517	35654405
9516	36380344
9515	36602803
9514	36471557
9513	35691959
9512	35650092
9511	35647236
9510	35653816
9509	35630681
9508	35754821
9507	35623224
9506	35636144
9505	35659925
9504	35625806
9503	35619088
9502	35622171
9501	36003912
9500	36521035
9499	36526383
9498	36304937
9497	35784272
9496	35789777
9495	36476898
9494	35665296
9493	35581781
9492	35694481
9491	35579479
9490	35557478
9489	35544897
9488	35559518
9487	35569874
9486	35744802
9485	35564839
9484	35554573
9483	35558861
9482	35544784
9481	35535712
9480	35559017
9479	35538013
9478	35511338
9477	35571951
9476	35526189
9475	35511006
9474	36064447
9473	35986670
9472	36401144
9471	36153395
9470	35488193
9469	35656529
9468	35931236
9467	35460310
9466	35474142
9465	35489530
9464	35478166
9463	35477514
9462	35454258
9461	35437292
9460	35455241
9459	35775835
9458	35572370
9457	35490551
9456	35615854
9455	35682962
9454	35686138
9453	35529996
9452	35432276
9451	35409274
9450	35415929
9449	35456350
9448	35402267
9447	35407833
9446	35419022
9445	35829902
9444	36270540
9443	36107478
9442	35397170
9441	35404659
9440	35420357
9439	35733351
9438	35945549
9437	35695535
9436	35362234
9435	35417938
9434	35361491
9433	35427888
9432	35360666
9431	35357092
9430	35359795
9429	35356231
9428	35319817
9427	35348166
9426	35783501
9425	35340020
9424	35349675
9423	35318398
9422	35315557
9421	35356774
9420	35322355
9419	35324767
9418	35326197
9417	35778600
9416	36330172
9415	36244102
9414	36218861
9413	36492482
9412	36127466
9411	35403652
9410	35852435
9409	36197971
9408	36181662
9407	35925518
9406	35318367
9405	35280539
9404	35285506
9403	35413189
9402	36168006
9401	36169368
9400	36166369
9399	36261915
9398	36172106
9397	36200883
9396	36158170
9395	36152876
9394	36144380
9393	35489655
9392	35231140
9391	35231053
9390	35250864
9389	35587278
9388	36150216
9387	36186146
9386	36133485
9385	36152010
9384	36108881
9383	36094233
9382	35429872
9381	35206013
9380	35175983
9379	35319141
9378	35161145
9377	35154365
9376	35162008
9375	35172780
9374	35137661
9373	35827963
9372	35566111
9371	35157276
9370	35156381
9369	35118576
9368	35136144
9367	35115229
9366	35119351
9365	35165625
9364	35127879
9363	35112845
9362	35112782
9361	35354309
9360	36063791
9359	35489519
9358	35142369
9357	35129500
9356	35109823
9355	35503696
9354	36017341
9353	35984391
9352	35971019
9351	35239430
9350	35089294
9349	35130117
9348	35350953
9347	35352207
9346	35088393
9345	35274628
9344	35075174
9343	35068191
9342	35056225
9341	35020545
9340	35018188
9339	35733059
9338	35050793
9337	34924994
9336	35049087
9335	35016744
9334	35003717
9333	34994766
9332	35704852
9331	35883469
9330	35491567
9329	34978275
9328	35471708
9327	35063882
9326	35896488
9325	35152600
9324	34966065
9323	34975461
9322	35001252
9321	34956365
9320	34975008
9319	35150575
9318	34946136
9317	35013774
9316	34942554
9315	34941607
9314	35103627
9313	34930616
9312	34928893
9311	34996508
9310	34970028
9309	34935315
9308	34986884
9307	34927606
9306	34927571
9305	34924251
9304	35161563
9303	35272859
9302	35758750
9301	35214399
9300	34922041
9299	35204447
9298	34909035
9297	35023629
9296	35040361
9295	34950635
9294	35159340
9293	34890214
9292	34881622
9291	35210663
9290	35453861
9289	34938690
9288	34975437
9287	34910304
9286	34894785
9285	34921723
9284	34903636
9283	34878334
9282	34919428
9281	34886212
9280	34945856
9279	34957602
9278	34917266
9277	34900110
9276	34879675
9275	35953262
9274	35950554
9273	35836655
9272	36130726
9271	35890620
9270	35846523
9269	35860596
9268	35820893
9267	35803982
9266	35334801
9265	34916153
9264	34894590
9263	34893406
9262	34911246
9261	34901698
9260	34961478
9259	34878760
9258	34884123
9257	35760824
9256	35440340
9255	34886597
9254	34871043
9253	34851172
9252	34845928
9251	34894281
9250	34870449
9249	35223074
9248	35403989
9247	34926523
9246	35393560
9245	34872360
9244	34850078
9243	35007223
9242	34844411
9241	34819603
9240	34827760
9239	34812573
9238	34814265
9237	34828129
9236	34816139
9235	34804196
9234	35202499
9233	34965196
9232	34827896
9231	34810496
9230	34788916
9229	34782663
9228	34801867
9227	34804686
9226	34786665
9225	34852452
9224	34787174
9223	34815453
9222	34802227
9221	34776829
9220	34789128
9219	34744828
9218	35451866
9217	35635822
9216	35612390
9215	35291566
9214	35322347
9213	35029119
9212	34744929
9211	34840697
9210	34710458
9209	34780798
9208	34720887
9207	34692671
9206	34736666
9205	34697005
9204	34711890
9203	34706668
9202	34712269
9201	34699537
9200	34721112
9199	35449081
9198	34929908
9197	34875340
9196	35307402
9195	34663420
9194	34704786
9193	34667276
9192	34665830
9191	34673789
9190	34842429
9189	35534819
9188	35528079
9187	35348488
9186	36986296
9185	35664791
9184	37200276
9183	35657524
9182	35281042
9181	34944188
9180	34654765
9179	34654215
9178	34641502
9177	34783917
9176	35474848
9175	35489804
9174	35494962
9173	35471924
9172	34692266
9171	35195446
9170	35082517
9169	34727409
9168	34615995
9167	34584784
9166	34595073
9165	35384517
9164	35427413
9163	35288185
9162	35003906
9161	35488815
9160	35422403
9159	35420493
9158	35406267
9157	35424879
9156	35309152
9155	34517505
9154	34520687
9153	34509062
9152	34506929
9151	34540842
9150	34607617
9149	34581668
9148	34512044
9147	34487135
9146	34489259
9145	34495664
9144	34483937
9143	34472974
9142	34467771
9141	34461789
9140	34475366
9139	34468726
9138	34444400
9137	34641090
9136	35125197
9135	34432098
9134	34712966
9133	35024048
9132	35699994
9131	35384955
9130	35332236
9129	35642937
9128	34984748
9127	34490845
9126	34454708
9125	34890775
9124	34957114
9123	35042265
9122	34452491
9121	35123059
9120	35264441
9119	35249902
9118	34424534
9117	34532366
9116	34437203
9115	34432987
9114	35195776
9113	35232719
9112	35232296
9111	34377598
9110	34335311
9109	34360089
9108	34739113
9107	35197226
9106	35084199
9105	34773288
9104	34703012
9103	35209945
9102	35206930
9101	35068824
9100	34531602
9099	35134896
9098	34672238
9097	34432617
9096	34316599
9095	34299627
9094	34322323
9093	34299273
9092	34297229
9091	34301661
9090	34287318
9089	34285000
9088	34443530
9087	34256351
9086	34278910
9085	34290275
9084	34262463
9083	34249336
9082	34342798
9081	34243003
9080	34218672
9079	34269512
9078	34228469
9077	34224073
9076	34238367
9075	34473101
9074	34978927
9073	35079292
9072	34475698
9071	34199603
9070	34348086
9069	34256184
9068	34215111
9067	34699275
9066	34181700
9065	34195972
9064	34417854
9063	34159578
9062	34178242
9061	34143355
